,Date,Type,Currency,Amount,USD,Loan,Details
2678,2020-04-11 00:00:02+00:00,Interest,USD,-0.13,0.13,773.36,approved / Interest
2679,2020-04-10 01:00:15+00:00,Interest,USD,0.24063649,0.0,773.23,approved / USD Interest Earned
2680,2020-04-10 00:00:02+00:00,Interest,USD,-0.13,0.13,773.23,approved / Interest
2681,2020-04-09 01:00:15+00:00,Interest,USD,0.24058576,0.0,773.11,approved / USD Interest Earned
2682,2020-04-09 00:00:03+00:00,Interest,USD,-0.13,0.13,773.11,approved / Interest
2683,2020-04-08 01:00:16+00:00,Interest,USD,0.24053503,0.0,772.98,approved / USD Interest Earned
2684,2020-04-08 00:00:02+00:00,Interest,USD,-0.13,0.13,772.98,approved / Interest
2685,2020-04-07 01:00:16+00:00,Interest,USD,0.24048432,0.0,772.85,approved / USD Interest Earned
2686,2020-04-07 00:00:03+00:00,Interest,USD,-0.13,0.13,772.85,approved / Interest
2687,2020-04-06 01:00:14+00:00,Interest,USD,0.24043362,0.0,772.73,approved / USD Interest Earned
2688,2020-04-06 00:00:02+00:00,Interest,USD,-0.13,0.13,772.73,approved / Interest
2689,2020-04-05 01:00:14+00:00,Interest,USD,0.24038293,0.0,772.6,approved / USD Interest Earned
2690,2020-04-05 00:00:02+00:00,Interest,USD,-0.13,0.13,772.6,approved / Interest
2691,2020-04-04 01:00:15+00:00,Interest,USD,0.24033225,0.0,772.47,approved / USD Interest Earned
2692,2020-04-04 00:00:02+00:00,Interest,USD,-0.13,0.13,772.47,approved / Interest
2693,2020-04-03 01:00:16+00:00,Interest,USD,0.24028158,0.0,772.35,approved / USD Interest Earned
2694,2020-04-03 00:00:02+00:00,Interest,USD,-0.13,0.13,772.35,approved / Interest
2695,2020-04-02 01:00:17+00:00,Interest,USD,0.24023092,0.0,772.22,approved / USD Interest Earned
2696,2020-04-02 00:00:02+00:00,Interest,USD,-0.13,0.13,772.22,approved / Interest
2697,2020-04-01 01:00:16+00:00,Interest,USD,0.24018027,0.0,772.1,approved / USD Interest Earned
2698,2020-04-01 00:00:02+00:00,Interest,USD,-0.13,0.13,772.1,approved / Interest
2699,2020-03-31 01:00:16+00:00,Interest,USD,0.24012964,0.0,771.97,approved / USD Interest Earned
2700,2020-03-31 00:00:03+00:00,Interest,USD,-0.13,0.13,771.97,approved / Interest
2701,2020-03-30 01:00:16+00:00,Interest,USD,0.24007901,0.0,771.84,approved / USD Interest Earned
2702,2020-03-30 00:00:03+00:00,Interest,USD,-0.13,0.13,771.84,approved / Interest
2703,2020-03-29 01:00:18+00:00,Interest,USD,0.24002839,0.0,771.72,approved / USD Interest Earned
2704,2020-03-29 00:00:02+00:00,Interest,USD,-0.13,0.13,771.72,approved / Interest
2705,2020-03-28 01:00:24+00:00,Interest,USD,0.23997779,0.0,771.59,approved / USD Interest Earned
2706,2020-03-28 00:00:03+00:00,Interest,USD,-0.13,0.13,771.59,approved / Interest
2707,2020-03-27 01:00:37+00:00,Interest,USD,0.23992719,0.0,771.46,approved / USD Interest Earned
2708,2020-03-27 00:00:03+00:00,Interest,USD,-0.13,0.13,771.46,approved / Interest
2709,2020-03-26 01:00:22+00:00,Interest,USD,0.23987661,0.0,771.34,approved / USD Interest Earned
2710,2020-03-26 00:00:03+00:00,Interest,USD,-0.13,0.13,771.34,approved / Interest
2711,2020-03-25 10:36:02+00:00,Repayment,USD,44.94008,44.95,771.21,approved / Crypto Repayment
2712,2020-03-25 10:35:51+00:00,Liquidation,XRP,-272.34764,44.95,816.03,approved / Crypto Repayment
2713,2020-03-25 10:29:57+00:00,Deposit,XRP,266.800711,44.06,816.03,approved / FE36FCF42E284FFDCBEF2C807C7C3C154EB93A3ACD057CBCABD14FF7F511246A
2714,2020-03-25 01:00:08+00:00,Interest,USD,0.23982604,0.0,816.03,approved / USD Interest Earned
2715,2020-03-25 00:00:02+00:00,Interest,USD,-0.13,0.13,816.03,approved / Interest
2716,2020-03-24 08:20:17+00:00,InterestAdditional,USD,-0.01140029,0.02,815.9,approved / Interest
2717,2020-03-24 08:20:17+00:00,Repayment,USD,34.49406595,34.5,815.89,approved / Crypto Repayment
2718,2020-03-24 08:20:08+00:00,Liquidation,BTC,-0.00524942,34.65,850.29,approved / Crypto Repayment
2719,2020-03-24 08:18:16+00:00,InterestAdditional,USD,-0.00139952,0.01,850.29,approved / Interest
2720,2020-03-24 08:18:16+00:00,Repayment,USD,4.23455931,4.24,850.29,approved / Crypto Repayment
2721,2020-03-24 08:18:08+00:00,Liquidation,NEXO,-38.5127993,4.24,854.51,approved / Crypto Repayment
2722,2020-03-24 01:00:08+00:00,Interest,USD,0.23977547,0.0,854.51,approved / USD Interest Earned
2723,2020-03-24 00:00:02+00:00,Interest,USD,-0.14,0.14,854.51,approved / Interest
2724,2020-03-23 01:00:08+00:00,Interest,USD,0.23972492,0.0,854.37,approved / USD Interest Earned
2725,2020-03-23 00:00:02+00:00,Interest,USD,-0.14,0.14,854.37,approved / Interest
2726,2020-03-22 01:00:08+00:00,Interest,USD,0.23967438,0.0,854.23,approved / USD Interest Earned
2727,2020-03-22 00:00:02+00:00,Interest,USD,-0.14,0.14,854.23,approved / Interest
2728,2020-03-21 01:00:08+00:00,Interest,USD,0.23962385,0.0,854.09,approved / USD Interest Earned
2729,2020-03-21 00:00:02+00:00,Interest,USD,-0.14,0.14,854.09,approved / Interest
2730,2020-03-20 01:00:08+00:00,Interest,USD,0.23957333,0.0,853.95,approved / USD Interest Earned
2731,2020-03-20 00:00:02+00:00,Interest,USD,-0.14,0.14,853.95,approved / Interest
2732,2020-03-19 01:00:08+00:00,Interest,USD,0.23952282,0.0,853.81,approved / USD Interest Earned
2733,2020-03-19 00:00:03+00:00,Interest,USD,-0.14,0.14,853.81,approved / Interest
2734,2020-03-18 18:40:06+00:00,Deposit,USDC,20.0,20.0,853.67,approved / 0x9a2521b23ddd33a46a4e0399bdf34637eff455e3cc327a03b664e277fefc554a
2735,2020-03-18 01:00:08+00:00,Interest,USD,0.23525572,0.0,853.67,approved / USD Interest Earned
2736,2020-03-18 00:00:02+00:00,Interest,USD,-0.14,0.14,853.67,approved / Interest
2737,2020-03-17 01:00:07+00:00,Interest,USD,0.23520613,0.0,853.53,approved / USD Interest Earned
2738,2020-03-17 00:00:02+00:00,Interest,USD,-0.14,0.14,853.53,approved / Interest
2739,2020-03-16 01:00:07+00:00,Interest,USD,0.23515654,0.0,853.39,approved / USD Interest Earned
2740,2020-03-16 00:00:02+00:00,Interest,USD,-0.14,0.14,853.39,approved / Interest
2741,2020-03-15 01:00:08+00:00,Interest,USD,0.23510696,0.0,853.25,approved / USD Interest Earned
2742,2020-03-15 00:00:02+00:00,Interest,USD,-0.14,0.14,853.25,approved / Interest
2743,2020-03-14 01:00:38+00:00,Interest,USD,0.23505739,0.0,853.11,approved / USD Interest Earned
2744,2020-03-14 00:00:03+00:00,Interest,USD,-0.14,0.14,853.11,approved / Interest
2745,2020-03-13 15:51:34+00:00,Deposit,XLM,160.0,6.31,852.97,approved / 8707781e2b97be665bb0b7bd0bc3c5beee3facbf462feae367ab077efc41d306
2746,2020-03-13 13:41:04+00:00,Deposit,BTC,0.00160024,9.12,852.97,approved / 28dc7793c3254e612342f423aa210e7d0bc2b1fac8686ec577149e5c6d09c57d
2747,2020-03-13 01:01:56+00:00,Interest,USD,0.23500783,0.0,852.97,approved / USD Interest Earned
2748,2020-03-13 00:00:02+00:00,Interest,USD,-0.14,0.14,852.97,approved / Interest
2749,2020-03-12 01:00:09+00:00,Interest,USD,0.23495829,0.0,852.83,approved / USD Interest Earned
2750,2020-03-12 00:00:03+00:00,Interest,USD,-0.14,0.14,852.83,approved / Interest
2751,2020-03-11 01:00:09+00:00,Interest,USD,0.23490875,0.0,852.69,approved / USD Interest Earned
2752,2020-03-11 00:00:02+00:00,Interest,USD,-0.14,0.14,852.69,approved / Interest
2753,2020-03-10 01:00:08+00:00,Interest,USD,0.23485923,0.0,852.55,approved / USD Interest Earned
2754,2020-03-10 00:00:03+00:00,Interest,USD,-0.14,0.14,852.55,approved / Interest
2755,2020-03-09 01:00:10+00:00,Interest,USD,0.23480971,0.0,852.41,approved / USD Interest Earned
2756,2020-03-09 00:00:03+00:00,Interest,USD,-0.14,0.14,852.41,approved / Interest
2757,2020-03-08 01:00:09+00:00,Interest,USD,0.23476021,0.0,852.27,approved / USD Interest Earned
2758,2020-03-08 00:00:03+00:00,Interest,USD,-0.14,0.14,852.27,approved / Interest
2759,2020-03-07 01:00:08+00:00,Interest,USD,0.23471071,0.0,852.13,approved / USD Interest Earned
2760,2020-03-07 00:00:03+00:00,Interest,USD,-0.14,0.14,852.13,approved / Interest
2761,2020-03-06 01:00:09+00:00,Interest,USD,0.23466123,0.0,851.99,approved / USD Interest Earned
2762,2020-03-06 00:00:03+00:00,Interest,USD,-0.14,0.14,851.99,approved / Interest
2763,2020-03-05 01:00:08+00:00,Interest,USD,0.23461175,0.0,851.85,approved / USD Interest Earned
2764,2020-03-05 00:00:03+00:00,Interest,USD,-0.14,0.14,851.85,approved / Interest
2765,2020-03-04 21:50:43+00:00,Deposit,USDC,1.34,1.34,851.71,approved / 0xb3f5414b8f2d756cbcfbe6fa761f37211cddd23d357e2654f73601b1a4405d7e
2766,2020-03-04 06:04:25+00:00,Deposit,BTC,0.00120457,10.61,851.71,approved / 8093af128af60e5e26011414dd002dea95a690d276e7575b9d26d552fb0fea3b
2767,2020-03-04 01:00:08+00:00,Interest,USD,0.23427978,0.0,851.71,approved / USD Interest Earned
2768,2020-03-04 00:00:03+00:00,Interest,USD,-0.14,0.14,851.71,approved / Interest
2769,2020-03-03 20:49:52+00:00,Withdrawal,BTC,-0.001,8.71,851.58,approved / BTC withdrawal
2770,2020-03-03 10:49:52+00:00,Deposit,USDC,109.0,109.0,851.58,approved / 0xa9b74247f35725f5c765417142448209b2509b571033dceec598cde0e0e93e69
2771,2020-03-03 01:00:10+00:00,Interest,USD,0.21124992,0.0,851.58,approved / USD Interest Earned
2772,2020-03-03 00:00:02+00:00,Interest,USD,-0.14,0.14,851.58,approved / Interest
2773,2020-03-02 07:09:04+00:00,Deposit,BTC,0.00123536,10.69,851.44,approved / 00703011c2e65aa218a7cc056150ac4bac0e1dac3825f38de3384cbd8e6b36bc
2774,2020-03-02 01:00:38+00:00,Interest,USD,0.21120538,0.0,851.44,approved / USD Interest Earned
2775,2020-03-02 00:00:03+00:00,Interest,USD,-0.14,0.14,851.44,approved / Interest
2776,2020-03-01 01:00:08+00:00,Interest,USD,0.21116085,0.0,851.3,approved / USD Interest Earned
2777,2020-03-01 00:00:03+00:00,Interest,USD,-0.14,0.14,851.3,approved / Interest
2778,2020-02-29 07:42:15+00:00,Deposit,XLM,40.0,2.38,851.16,approved / d0d4093b7d5ec46ea560501963f8486222990f24b29aa7d99c53b96a02965b1a
2779,2020-02-29 01:00:09+00:00,Interest,USD,0.21111634,0.0,851.16,approved / USD Interest Earned
2780,2020-02-29 00:00:03+00:00,Interest,USD,-0.14,0.14,851.16,approved / Interest
2781,2020-02-28 08:52:30+00:00,Deposit,BTC,0.0013,11.32,851.02,approved / 7f52f28528de4472eda754a646e1ec554f05b48bef238fe6af35d8dc6e78c1a5
2782,2020-02-28 01:00:08+00:00,Interest,USD,0.21107183,0.0,851.02,approved / USD Interest Earned
2783,2020-02-28 00:00:03+00:00,Interest,USD,-0.14,0.14,851.02,approved / Interest
2784,2020-02-27 07:55:31+00:00,Deposit,ETH,0.02,4.48,850.88,approved / 0x6c83ac7dd5b1410483926d9e0f8fdfbe3faf67953af62b35c7feeb04fa70d28d
2785,2020-02-27 01:00:09+00:00,Interest,USD,0.21102733,0.0,850.88,approved / USD Interest Earned
2786,2020-02-27 00:00:03+00:00,Interest,USD,-0.14,0.14,850.88,approved / Interest
2787,2020-02-26 07:30:10+00:00,Deposit,BTC,0.0005,4.59,850.74,approved / 243059a810af7daa8221e5bea5ea11f9ae7f032d224760a5a6639f9f15cf3ce1
2788,2020-02-26 01:00:09+00:00,Interest,USD,0.21098283,0.0,850.74,approved / USD Interest Earned
2789,2020-02-26 00:00:03+00:00,Interest,USD,-0.14,0.14,850.74,approved / Interest
2790,2020-02-25 17:14:10+00:00,Deposit,LTC,0.14,10.15,850.6,approved / 94f07a78240ad38ec1c1b0f015785ce922a44d8a7a9804fab069f5219d8c60c1
2791,2020-02-25 16:13:02+00:00,Deposit,XRP,6.0,1.56,850.6,approved / 7B13B630E64C6A327C1B14C2D231DA39E606E9B6082644E2D3717E0CCD43A327
2792,2020-02-25 09:11:29+00:00,Deposit,DAI,23.0,23.0,850.6,approved / 0xb732416ae8dec106e7fdaac199ee865064e6ab5039a062b2726fb833c1fd5fbd
2793,2020-02-25 01:00:08+00:00,Interest,USD,0.20608926,0.0,850.6,approved / USD Interest Earned
2794,2020-02-25 00:00:03+00:00,Interest,USD,-0.14,0.14,850.6,approved / Interest
2795,2020-02-24 05:52:08+00:00,Deposit,PAX,13.0,13.0,850.46,approved / 0x9a9cbbb9b245d204fdec51b5017e0683783ba9209b0ed061ab1ce293db7984d3
2796,2020-02-24 01:00:09+00:00,Interest,USD,0.20330503,0.0,850.46,approved / USD Interest Earned
2797,2020-02-24 00:00:03+00:00,Interest,USD,-0.14,0.14,850.46,approved / Interest
2798,2020-02-23 12:02:03+00:00,Deposit,NEXO,229.0,46.01,850.32,approved / 1E27A608E46B3FAC7A63CD8BB930CEA9FE4D9F841FA793ECC99083FA930607A3
2799,2020-02-23 11:13:30+00:00,WithdrawalCredit,USD,-500.0,500.0,850.32,approved / Alfonso Albano
2800,2020-02-23 11:10:47+00:00,Repayment,USD,0.69,0.69,350.32,approved / Crypto Repayment
2801,2020-02-23 11:10:44+00:00,Liquidation,NEXO,-3.44507354,0.69,351.01,approved / Crypto Repayment
2802,2020-02-23 01:00:08+00:00,Interest,USD,0.20326216,0.0,351.01,approved / USD Interest Earned
2803,2020-02-23 00:00:03+00:00,Interest,USD,-0.06,0.06,351.01,approved / Interest
2804,2020-02-22 01:00:09+00:00,Interest,USD,0.20321931,0.0,350.95,approved / USD Interest Earned
2805,2020-02-22 00:00:03+00:00,Interest,USD,-0.06,0.06,350.95,approved / Interest
2806,2020-02-21 01:00:08+00:00,Interest,USD,0.20317646,0.0,350.89,approved / USD Interest Earned
2807,2020-02-21 00:00:02+00:00,Interest,USD,-0.06,0.06,350.89,approved / Interest
2808,2020-02-20 01:00:08+00:00,Interest,USD,0.20313363,0.0,350.84,approved / USD Interest Earned
2809,2020-02-20 00:00:03+00:00,Interest,USD,-0.06,0.06,350.84,approved / Interest
2810,2020-02-19 01:00:09+00:00,Interest,USD,0.2030908,0.0,350.78,approved / USD Interest Earned
2811,2020-02-19 00:00:02+00:00,Interest,USD,-0.06,0.06,350.78,approved / Interest
2812,2020-02-18 01:00:08+00:00,Interest,USD,0.20304798,0.0,350.72,approved / USD Interest Earned
2813,2020-02-18 00:00:03+00:00,Interest,USD,-0.06,0.06,350.72,approved / Interest
2814,2020-02-17 17:58:19+00:00,Deposit,USDT,14.0,14.0,350.66,approved / 0x58a0a98c98715f68c428a94d3922a31dbd45e9aacabd114a82b727ab29106350
2815,2020-02-17 01:00:08+00:00,Interest,USD,0.20005356,0.0,350.66,approved / USD Interest Earned
2816,2020-02-17 00:00:03+00:00,Interest,USD,-0.06,0.06,350.66,approved / Interest
2817,2020-02-16 01:00:08+00:00,Interest,USD,0.20001138,0.0,350.61,approved / USD Interest Earned
2818,2020-02-16 00:00:03+00:00,Interest,USD,-0.06,0.06,350.61,approved / Interest
2819,2020-02-15 01:00:08+00:00,Interest,USD,0.19996921,0.0,350.55,approved / USD Interest Earned
2820,2020-02-15 00:00:03+00:00,Interest,USD,-0.06,0.06,350.55,approved / Interest
2821,2020-02-14 16:18:51+00:00,Deposit,DAI,30.0,30.0,350.49,approved / 0xfa7d8ca31deb2d9b8eaa7962d59168081eb6185282101527f76bfe97e80aebad
2822,2020-02-14 01:00:10+00:00,Interest,USD,0.19360215,0.0,350.49,approved / USD Interest Earned
2823,2020-02-14 00:00:02+00:00,Interest,USD,-0.06,0.06,350.49,approved / Interest
2824,2020-02-13 01:00:08+00:00,Interest,USD,0.19356134,0.0,350.43,approved / USD Interest Earned
2825,2020-02-13 00:00:03+00:00,Interest,USD,-0.06,0.06,350.43,approved / Interest
2826,2020-02-12 01:00:07+00:00,Interest,USD,0.19352053,0.0,350.38,approved / USD Interest Earned
2827,2020-02-12 00:00:03+00:00,Interest,USD,-0.06,0.06,350.38,approved / Interest
2828,2020-02-11 17:04:53+00:00,Withdrawal,EOS,-5.0,25.65,350.32,approved / EOS withdrawal
2829,2020-02-11 16:24:37+00:00,Deposit,EOS,5.0,25.52,350.32,approved / e6a1a640530bdbec655adbc22e34225a6845ac400abf31fc4c577e2f2f4e46ef
2830,2020-02-11 10:46:59+00:00,Repayment,USD,49.96139922,49.97,350.32,approved / Crypto Repayment
2831,2020-02-11 10:46:49+00:00,Liquidation,BTC,-0.0051083,50.01,400.15,approved / Crypto Repayment
2832,2020-02-11 10:10:55+00:00,Deposit,BTC,0.0044,43.08,400.15,approved / 87746171ca8ab6562743ca3dd4cd903117da1dd428360b7663f0e44748f0c8d2
2833,2020-02-11 08:00:50+00:00,Deposit,BTC,0.00111755,10.92,400.15,approved / 54711d847c5dcd8ccf12966b87d1dac79b61c8e177e762a992f4e8ade47596ad
2834,2020-02-11 01:00:09+00:00,Interest,USD,0.19347973,0.0,400.15,approved / USD Interest Earned
2835,2020-02-11 00:00:03+00:00,Interest,USD,-0.07,0.07,400.15,approved / Interest
2836,2020-02-10 11:48:22+00:00,Deposit,DAI,41.0,41.0,400.09,approved / 0xae95448c9019858bce745f17f9398a595b48832d74abb9387d4ec891d0e192db
2837,2020-02-10 01:00:07+00:00,Interest,USD,0.18479491,0.0,400.09,approved / USD Interest Earned
2838,2020-02-10 00:00:03+00:00,Interest,USD,-0.1,0.1,400.09,approved / Interest
2839,2020-02-09 12:33:57+00:00,InterestDiscount,USD,0.3398442,0.34,399.99,approved / Discount
2840,2020-02-09 12:33:57+00:00,Repayment,USD,0.59,0.59,400.33,approved / Crypto Repayment
2841,2020-02-09 12:33:47+00:00,Liquidation,NEXO,-3.25359274,0.59,400.92,approved / Crypto Repayment
2842,2020-02-09 01:00:08+00:00,Interest,USD,0.18475595,0.0,400.92,approved / USD Interest Earned
2843,2020-02-09 00:00:03+00:00,Interest,USD,-0.1,0.1,400.92,approved / Interest
2844,2020-02-08 01:00:09+00:00,Interest,USD,0.184717,0.0,400.81,approved / USD Interest Earned
2845,2020-02-08 00:00:03+00:00,Interest,USD,-0.1,0.1,400.81,approved / Interest
2846,2020-02-07 01:00:08+00:00,Interest,USD,0.18467805,0.0,400.71,approved / USD Interest Earned
2847,2020-02-07 00:00:03+00:00,Interest,USD,-0.1,0.1,400.71,approved / Interest
2848,2020-02-06 01:00:09+00:00,Interest,USD,0.18463912,0.0,400.61,approved / USD Interest Earned
2849,2020-02-06 00:00:02+00:00,Interest,USD,-0.1,0.1,400.61,approved / Interest
2850,2020-02-05 01:00:09+00:00,Interest,USD,0.18460019,0.0,400.51,approved / USD Interest Earned
2851,2020-02-05 00:00:03+00:00,Interest,USD,-0.11,0.11,400.51,approved / Interest
2852,2020-02-04 01:00:08+00:00,Interest,USD,0.18456127,0.0,400.4,approved / USD Interest Earned
2853,2020-02-04 00:00:02+00:00,Interest,USD,-0.1,0.1,400.4,approved / Interest
2854,2020-02-03 01:00:08+00:00,Interest,USD,0.18452236,0.0,400.3,approved / USD Interest Earned
2855,2020-02-03 00:00:03+00:00,Interest,USD,-0.1,0.1,400.3,approved / Interest
2856,2020-02-02 01:00:08+00:00,Interest,USD,0.18448346,0.0,400.2,approved / USD Interest Earned
2857,2020-02-02 00:00:02+00:00,Interest,USD,-0.1,0.1,400.2,approved / Interest
2858,2020-02-01 01:00:08+00:00,Interest,USD,0.18444456,0.0,400.1,approved / USD Interest Earned
2859,2020-02-01 00:00:03+00:00,Interest,USD,-0.11,0.11,400.1,approved / Interest
2860,2020-01-31 06:52:44+00:00,InterestDiscount,USD,0.30844501,0.31,399.99,approved / Discount
2861,2020-01-31 06:52:44+00:00,Repayment,USD,0.46059434,0.47,400.3,approved / Crypto Repayment
2862,2020-01-31 06:52:34+00:00,Liquidation,NEXO,-3.17874878,0.47,400.76,approved / Crypto Repayment
2863,2020-01-31 01:00:08+00:00,Interest,USD,0.18440568,0.0,400.76,approved / USD Interest Earned
2864,2020-01-31 00:00:03+00:00,Interest,USD,-0.11,0.11,400.76,approved / Interest
2865,2020-01-30 01:00:08+00:00,Interest,USD,0.1843668,0.0,400.65,approved / USD Interest Earned
2866,2020-01-30 00:00:03+00:00,Interest,USD,-0.11,0.11,400.65,approved / Interest
2867,2020-01-29 01:00:08+00:00,Interest,USD,0.18432793,0.0,400.55,approved / USD Interest Earned
2868,2020-01-29 00:00:03+00:00,Interest,USD,-0.11,0.11,400.55,approved / Interest
2869,2020-01-28 01:00:07+00:00,Interest,USD,0.18428907,0.0,400.44,approved / USD Interest Earned
2870,2020-01-28 00:00:03+00:00,Interest,USD,-0.11,0.11,400.44,approved / Interest
2871,2020-01-27 01:00:08+00:00,Interest,USD,0.18425021,0.0,400.33,approved / USD Interest Earned
2872,2020-01-27 00:00:03+00:00,Interest,USD,-0.11,0.11,400.33,approved / Interest
2873,2020-01-26 01:00:08+00:00,Interest,USD,0.18421137,0.0,400.22,approved / USD Interest Earned
2874,2020-01-26 00:00:03+00:00,Interest,USD,-0.11,0.11,400.22,approved / Interest
2875,2020-01-25 01:00:08+00:00,Interest,USD,0.18417253,0.0,400.1,approved / USD Interest Earned
2876,2020-01-25 00:00:03+00:00,Interest,USD,-0.11,0.11,400.1,approved / Interest
2877,2020-01-24 06:35:30+00:00,Deposit,PAX,13.0,13.0,399.99,approved / 0x01704bd7994eaded279d8d054298c300d10992a9e57627fb5794f43d7ae11e62
2878,2020-01-24 06:09:53+00:00,Repayment,USD,5.69,5.69,399.99,approved / Crypto Repayment
2879,2020-01-24 06:09:42+00:00,Liquidation,USD,-5.69,5.69,405.67,approved / Crypto Repayment
2880,2020-01-24 06:08:41+00:00,InterestDiscount,USD,0.09301668,0.1,405.67,approved / Discount
2881,2020-01-24 06:08:41+00:00,Repayment,USD,0.12957603,0.13,405.76,approved / Crypto Repayment
2882,2020-01-24 06:08:32+00:00,Liquidation,NEXO,-1.31,0.13,405.89,approved / Crypto Repayment
2883,2020-01-24 01:00:08+00:00,Interest,USD,0.18259253,0.0,405.89,approved / USD Interest Earned
2884,2020-01-24 00:00:03+00:00,Interest,USD,-0.12,0.12,405.89,approved / Interest
2885,2020-01-23 01:00:07+00:00,Interest,USD,0.18255404,0.0,405.77,approved / USD Interest Earned
2886,2020-01-23 00:00:02+00:00,Interest,USD,-0.11,0.11,405.77,approved / Interest
2887,2020-01-22 06:08:38+00:00,Repayment,USD,3.99,3.99,405.66,approved / Crypto Repayment
2888,2020-01-22 06:08:26+00:00,Liquidation,ETH,-0.02365,4.0,409.64,approved / Crypto Repayment
2889,2020-01-22 06:06:13+00:00,Repayment,USD,22.55076,22.56,409.64,approved / Crypto Repayment
2890,2020-01-22 06:06:08+00:00,Liquidation,XLM,-360.0,22.55,432.13,approved / Crypto Repayment
2891,2020-01-22 06:02:52+00:00,Repayment,USD,68.03241438,68.04,432.13,approved / Crypto Repayment
2892,2020-01-22 06:02:41+00:00,Liquidation,BTC,-0.00779194,67.97,499.99,approved / Crypto Repayment
2893,2020-01-22 06:01:58+00:00,InterestDiscount,USD,0.3876598,0.39,499.99,approved / Discount
2894,2020-01-22 06:01:58+00:00,Repayment,USD,0.50045292,0.51,500.38,approved / Crypto Repayment
2895,2020-01-22 06:01:48+00:00,Liquidation,NEXO,-4.73,0.51,500.88,approved / Crypto Repayment
2896,2020-01-22 01:00:09+00:00,Interest,USD,0.18251555,0.0,500.88,approved / USD Interest Earned
2897,2020-01-22 00:00:03+00:00,Interest,USD,-0.15,0.15,500.88,approved / Interest
2898,2020-01-21 01:00:07+00:00,Interest,USD,0.18247707,0.0,500.73,approved / USD Interest Earned
2899,2020-01-21 00:00:03+00:00,Interest,USD,-0.14,0.14,500.73,approved / Interest
2900,2020-01-20 01:00:08+00:00,Interest,USD,0.1824386,0.0,500.59,approved / USD Interest Earned
2901,2020-01-20 00:00:03+00:00,Interest,USD,-0.14,0.14,500.59,approved / Interest
2902,2020-01-19 01:00:08+00:00,Interest,USD,0.18240013,0.0,500.45,approved / USD Interest Earned
2903,2020-01-19 00:00:03+00:00,Interest,USD,-0.14,0.14,500.45,approved / Interest
2904,2020-01-18 01:00:07+00:00,Interest,USD,0.18236168,0.0,500.3,approved / USD Interest Earned
2905,2020-01-18 00:00:03+00:00,Interest,USD,-0.15,0.15,500.3,approved / Interest
2906,2020-01-17 01:00:08+00:00,Interest,USD,0.18232323,0.0,500.16,approved / USD Interest Earned
2907,2020-01-17 00:00:03+00:00,Interest,USD,-0.15,0.15,500.16,approved / Interest
2908,2020-01-16 05:49:56+00:00,InterestDiscount,USD,0.80818889,0.81,500.0,approved / Discount
2909,2020-01-16 05:49:56+00:00,InterestAdditional,USD,-0.00212039,0.0,500.01,approved / Interest
2910,2020-01-16 05:49:56+00:00,Repayment,USD,1.07016723,1.08,500.81,approved / Crypto Repayment
2911,2020-01-16 05:49:46+00:00,Liquidation,NEXO,-10.93,1.07,501.88,approved / Crypto Repayment
2912,2020-01-16 01:00:09+00:00,Interest,USD,0.18228479,0.0,501.88,approved / USD Interest Earned
2913,2020-01-16 00:00:03+00:00,Interest,USD,-0.15,0.15,501.88,approved / Interest
2914,2020-01-15 21:05:31+00:00,Deposit,XLM,287.0,15.72,501.73,approved / 3c7bf61890cd3e6bb2357542d198453d308a717a80c5bd94d8de7984e7332fd2
2915,2020-01-15 20:59:21+00:00,Withdrawal,XLM,-100.0,5.48,501.73,approved / XLM withdrawal
2916,2020-01-15 13:06:06+00:00,Deposit,BTC,0.00675285,59.04,501.73,approved / 178d0faea79e3f551729308f57d658b62a1387da261f34d8a4a0e1967099ad4f
2917,2020-01-15 11:14:10+00:00,Deposit,USDC,50.0,50.0,501.73,approved / 0xcbaf307bc2bf5d5a455bb5e8e370a20e73d175ed79699010cb687ced39b830fc
2918,2020-01-15 01:00:07+00:00,Interest,USD,0.17170486,0.0,501.73,approved / USD Interest Earned
2919,2020-01-15 00:00:02+00:00,Interest,USD,-0.14,0.14,501.73,approved / Interest
2920,2020-01-14 20:22:44+00:00,Deposit,XLM,40.0,2.1,501.59,approved / 6184dc223cd41664353796628c3298639d3f84e7c2377abcd03271c741503286
2921,2020-01-14 20:00:08+00:00,Deposit,XLM,40.0,2.12,501.59,approved / e4e2e8d79f8afb844608677d3368f40e1e5ec44c5ac1375c978bfadf6ff5d6b7
2922,2020-01-14 01:00:08+00:00,Interest,USD,0.17166866,0.0,501.59,approved / USD Interest Earned
2923,2020-01-14 00:00:03+00:00,Interest,USD,-0.14,0.14,501.59,approved / Interest
2924,2020-01-13 01:00:08+00:00,Interest,USD,0.17163247,0.0,501.44,approved / USD Interest Earned
2925,2020-01-13 00:00:03+00:00,Interest,USD,-0.14,0.14,501.44,approved / Interest
2926,2020-01-12 01:00:07+00:00,Interest,USD,0.17159629,0.0,501.3,approved / USD Interest Earned
2927,2020-01-12 00:00:03+00:00,Interest,USD,-0.14,0.14,501.3,approved / Interest
2928,2020-01-11 01:00:08+00:00,Interest,USD,0.17156011,0.0,501.16,approved / USD Interest Earned
2929,2020-01-11 00:00:03+00:00,Interest,USD,-0.14,0.14,501.16,approved / Interest
2930,2020-01-10 01:00:07+00:00,Interest,USD,0.17152394,0.0,501.01,approved / USD Interest Earned
